DaystoDepart,RoundTrip,SeatClass,Time,Price
42,TRUE,FirstClass,Afternoon,615
42,TRUE,FirstClass,Evening,615
43,FALSE,Economy,Morning,159
43,FALSE,Economy,Afternoon,159
43,FALSE,Economy,Evening,159
43,TRUE,Economy,Morning,189
43,TRUE,Economy,Afternoon,189
43,TRUE,Economy,Evening,189
43,FALSE,Business,Morning,373
43,FALSE,Business,Afternoon,373
43,FALSE,Business,Evening,373
43,TRUE,Business,Morning,587
43,TRUE,Business,Afternoon,587
43,TRUE,Business,Evening,587
43,FALSE,FirstClass,Morning,373
43,FALSE,FirstClass,Afternoon,373
43,FALSE,FirstClass,Evening,373
43,TRUE,FirstClass,Morning,587
43,TRUE,FirstClass,Afternoon,587
43,TRUE,FirstClass,Evening,587
44,FALSE,Economy,Morning,159
44,FALSE,Economy,Afternoon,159
44,FALSE,Economy,Evening,159
44,TRUE,Economy,Morning,209
44,TRUE,Economy,Afternoon,181
44,TRUE,Economy,Evening,181
44,FALSE,Business,Morning,483
44,FALSE,Business,Afternoon,373
44,FALSE,Business,Evening,373
44,TRUE,Business,Morning,735
44,TRUE,Business,Afternoon,579
44,TRUE,Business,Evening,579
44,FALSE,FirstClass,Morning,483
44,FALSE,FirstClass,Afternoon,373
44,FALSE,FirstClass,Evening,373
44,TRUE,FirstClass,Morning,735
44,TRUE,FirstClass,Afternoon,579
44,TRUE,FirstClass,Evening,579
45,FALSE,Economy,Morning,159
45,FALSE,Economy,Afternoon,159
45,FALSE,Economy,Evening,159
45,TRUE,Economy,Morning,314
45,TRUE,Economy,Afternoon,314
45,TRUE,Economy,Evening,314
45,FALSE,Business,Morning,373
45,FALSE,Business,Afternoon,373
45,FALSE,Business,Evening,373
45,TRUE,Business,Morning,725
45,TRUE,Business,Afternoon,725
45,TRUE,Business,Evening,725
45,FALSE,FirstClass,Morning,373
45,FALSE,FirstClass,Afternoon,373
45,FALSE,FirstClass,Evening,373
45,TRUE,FirstClass,Morning,725
45,TRUE,FirstClass,Afternoon,725
45,TRUE,FirstClass,Evening,725
46,FALSE,Economy,Morning,159
46,FALSE,Economy,Afternoon,159
46,FALSE,Economy,Evening,159
46,TRUE,Economy,Morning,314
46,TRUE,Economy,Afternoon,314
46,TRUE,Economy,Evening,314
46,FALSE,Business,Morning,373
46,FALSE,Business,Afternoon,373
46,FALSE,Business,Evening,373
46,TRUE,Business,Morning,725
46,TRUE,Business,Afternoon,725
46,TRUE,Business,Evening,725
46,FALSE,FirstClass,Morning,373
46,FALSE,FirstClass,Afternoon,373
46,FALSE,FirstClass,Evening,373
46,TRUE,FirstClass,Morning,725
46,TRUE,FirstClass,Afternoon,725
46,TRUE,FirstClass,Evening,725
47,FALSE,Economy,Morning,159
47,FALSE,Economy,Afternoon,159
47,FALSE,Economy,Evening,159
47,TRUE,Economy,Morning,181
47,TRUE,Economy,Afternoon,181
47,TRUE,Economy,Evening,181
47,FALSE,Business,Morning,353
47,FALSE,Business,Afternoon,353
47,FALSE,Business,Evening,353
47,TRUE,Business,Morning,559
47,TRUE,Business,Afternoon,559
47,TRUE,Business,Evening,559
47,FALSE,FirstClass,Morning,353
47,FALSE,FirstClass,Afternoon,353
47,FALSE,FirstClass,Evening,353
47,TRUE,FirstClass,Morning,559
47,TRUE,FirstClass,Afternoon,559
47,TRUE,FirstClass,Evening,559
48,FALSE,Economy,Morning,159
48,FALSE,Economy,Afternoon,159
48,FALSE,Economy,Evening,159
48,TRUE,Economy,Morning,189
48,TRUE,Economy,Afternoon,189
48,TRUE,Economy,Evening,189
48,FALSE,Business,Morning,353
48,FALSE,Business,Afternoon,353
48,FALSE,Business,Evening,353
48,TRUE,Business,Morning,567
48,TRUE,Business,Afternoon,567
48,TRUE,Business,Evening,567
48,FALSE,FirstClass,Morning,353
48,FALSE,FirstClass,Afternoon,353
48,FALSE,FirstClass,Evening,353
48,TRUE,FirstClass,Morning,567
48,TRUE,FirstClass,Afternoon,567
48,TRUE,FirstClass,Evening,567
49,FALSE,Economy,Morning,159
49,FALSE,Economy,Afternoon,159
49,FALSE,Economy,Evening,159
49,TRUE,Economy,Morning,197
49,TRUE,Economy,Afternoon,197
49,TRUE,Economy,Evening,197
49,FALSE,Business,Morning,353
49,FALSE,Business,Afternoon,353
49,FALSE,Business,Evening,353
49,TRUE,Business,Morning,575
49,TRUE,Business,Afternoon,585
49,TRUE,Business,Evening,575
49,FALSE,FirstClass,Morning,353
49,FALSE,FirstClass,Afternoon,353
49,FALSE,FirstClass,Evening,353
49,TRUE,FirstClass,Morning,575
49,TRUE,FirstClass,Afternoon,585
49,TRUE,FirstClass,Evening,575
50,FALSE,Economy,Morning,159
50,FALSE,Economy,Afternoon,159
50,FALSE,Economy,Evening,159
50,TRUE,Economy,Morning,189
50,TRUE,Economy,Afternoon,209
50,TRUE,Economy,Evening,209
50,FALSE,Business,Morning,353
50,FALSE,Business,Afternoon,383
50,FALSE,Business,Evening,353
50,TRUE,Business,Morning,567
50,TRUE,Business,Afternoon,662
50,TRUE,Business,Evening,577
50,FALSE,FirstClass,Morning,353
50,FALSE,FirstClass,Afternoon,383
50,FALSE,FirstClass,Evening,353
50,TRUE,FirstClass,Morning,567
50,TRUE,FirstClass,Afternoon,662
50,TRUE,FirstClass,Evening,577
51,FALSE,Economy,Morning,159
51,FALSE,Economy,Afternoon,159
51,FALSE,Economy,Evening,159
51,TRUE,Economy,Morning,181
51,TRUE,Economy,Afternoon,181
51,TRUE,Economy,Evening,249
51,FALSE,Business,Morning,353
51,FALSE,Business,Afternoon,353
51,FALSE,Business,Evening,383
51,TRUE,Business,Morning,559
51,TRUE,Business,Afternoon,559
51,TRUE,Business,Evening,662
51,FALSE,FirstClass,Morning,353
51,FALSE,FirstClass,Afternoon,353
51,FALSE,FirstClass,Evening,383
51,TRUE,FirstClass,Morning,559
51,TRUE,FirstClass,Afternoon,559
51,TRUE,FirstClass,Evening,662
52,FALSE,Economy,Morning,159
52,FALSE,Economy,Afternoon,239
52,FALSE,Economy,Evening,159
52,TRUE,Economy,Morning,317
52,TRUE,Economy,Afternoon,397
52,TRUE,Economy,Evening,317
52,FALSE,Business,Morning,353
52,FALSE,Business,Afternoon,383
52,FALSE,Business,Evening,383
52,TRUE,Business,Morning,705
52,TRUE,Business,Afternoon,735
52,TRUE,Business,Evening,735
52,FALSE,FirstClass,Morning,353
52,FALSE,FirstClass,Afternoon,383
52,FALSE,FirstClass,Evening,383
52,TRUE,FirstClass,Morning,705
52,TRUE,FirstClass,Afternoon,735
52,TRUE,FirstClass,Evening,735
53,FALSE,Economy,Morning,159
53,FALSE,Economy,Afternoon,159
53,FALSE,Economy,Evening,159
53,TRUE,Economy,Morning,314
53,TRUE,Economy,Afternoon,317
53,TRUE,Economy,Evening,314
53,FALSE,Business,Morning,353
53,FALSE,Business,Afternoon,353
53,FALSE,Business,Evening,353
53,TRUE,Business,Morning,705
53,TRUE,Business,Afternoon,703
53,TRUE,Business,Evening,705
53,FALSE,FirstClass,Morning,353
53,FALSE,FirstClass,Afternoon,353
53,FALSE,FirstClass,Evening,353
53,TRUE,FirstClass,Morning,705
53,TRUE,FirstClass,Afternoon,705
53,TRUE,FirstClass,Evening,705
54,FALSE,Economy,Morning,159
54,FALSE,Economy,Afternoon,159
54,FALSE,Economy,Evening,159
54,TRUE,Economy,Morning,181
54,TRUE,Economy,Afternoon,181
54,TRUE,Economy,Evening,181
54,FALSE,Business,Morning,353
54,FALSE,Business,Afternoon,353
54,FALSE,Business,Evening,353
54,TRUE,Business,Morning,559
54,TRUE,Business,Afternoon,559
54,TRUE,Business,Evening,559
54,FALSE,FirstClass,Morning,353
54,FALSE,FirstClass,Afternoon,353
54,FALSE,FirstClass,Evening,353
54,TRUE,FirstClass,Morning,559
54,TRUE,FirstClass,Afternoon,559
54,TRUE,FirstClass,Evening,559
55,FALSE,Economy,Morning,159
55,FALSE,Economy,Afternoon,159
55,FALSE,Economy,Evening,159
55,TRUE,Economy,Morning,189
55,TRUE,Economy,Afternoon,189
55,TRUE,Economy,Evening,189
55,FALSE,Business,Morning,353
55,FALSE,Business,Afternoon,353
55,FALSE,Business,Evening,353
55,TRUE,Business,Morning,585
55,TRUE,Business,Afternoon,567
55,TRUE,Business,Evening,567
55,FALSE,FirstClass,Morning,353
55,FALSE,FirstClass,Afternoon,353
55,FALSE,FirstClass,Evening,353
55,TRUE,FirstClass,Morning,585
55,TRUE,FirstClass,Afternoon,567
55,TRUE,FirstClass,Evening,567
56,FALSE,Economy,Morning,159
56,FALSE,Economy,Afternoon,159
56,FALSE,Economy,Evening,159
56,TRUE,Economy,Morning,197
56,TRUE,Economy,Afternoon,197
56,TRUE,Economy,Evening,197
56,FALSE,Business,Morning,353
56,FALSE,Business,Afternoon,353
56,FALSE,Business,Evening,353
56,TRUE,Business,Morning,670
56,TRUE,Business,Afternoon,575
56,TRUE,Business,Evening,575
56,FALSE,FirstClass,Morning,383
56,FALSE,FirstClass,Afternoon,353
56,FALSE,FirstClass,Evening,353
56,TRUE,FirstClass,Morning,670
56,TRUE,FirstClass,Afternoon,575
56,TRUE,FirstClass,Evening,575
57,FALSE,Economy,Morning,159
57,FALSE,Economy,Afternoon,159
57,FALSE,Economy,Evening,159
57,TRUE,Economy,Morning,189
57,TRUE,Economy,Afternoon,189
57,TRUE,Economy,Evening,189
57,FALSE,Business,Morning,353
57,FALSE,Business,Afternoon,353
57,FALSE,Business,Evening,353
57,TRUE,Business,Morning,567
57,TRUE,Business,Afternoon,567
57,TRUE,Business,Evening,567
57,FALSE,FirstClass,Morning,353
57,FALSE,FirstClass,Afternoon,353
57,FALSE,FirstClass,Evening,353
57,TRUE,FirstClass,Morning,567
57,TRUE,FirstClass,Afternoon,567
57,TRUE,FirstClass,Evening,567
58,FALSE,Economy,Morning,159
58,FALSE,Economy,Afternoon,159
58,FALSE,Economy,Evening,159
58,TRUE,Economy,Morning,181
58,TRUE,Economy,Afternoon,209
58,TRUE,Economy,Evening,249
58,FALSE,Business,Morning,353
58,FALSE,Business,Afternoon,353
58,FALSE,Business,Evening,353
58,TRUE,Business,Morning,559
58,TRUE,Business,Afternoon,577
58,TRUE,Business,Evening,632
58,FALSE,FirstClass,Morning,353
58,FALSE,FirstClass,Afternoon,353
58,FALSE,FirstClass,Evening,353
58,TRUE,FirstClass,Morning,559
58,TRUE,FirstClass,Afternoon,577
58,TRUE,FirstClass,Evening,632
59,FALSE,Economy,Morning,159
59,FALSE,Economy,Afternoon,239
59,FALSE,Economy,Evening,159
59,TRUE,Economy,Morning,317
59,TRUE,Economy,Afternoon,397
59,TRUE,Economy,Evening,317
59,FALSE,Business,Morning,353
59,FALSE,Business,Afternoon,383
59,FALSE,Business,Evening,353
59,TRUE,Business,Morning,705
59,TRUE,Business,Afternoon,735
59,TRUE,Business,Evening,705
59,FALSE,FirstClass,Morning,353
59,FALSE,FirstClass,Afternoon,383
59,FALSE,FirstClass,Evening,353
59,TRUE,FirstClass,Morning,705
59,TRUE,FirstClass,Afternoon,735
59,TRUE,FirstClass,Evening,705
60,FALSE,Economy,Morning,159
60,FALSE,Economy,Afternoon,159
60,FALSE,Economy,Evening,159
60,TRUE,Economy,Morning,314
60,TRUE,Economy,Afternoon,317
60,TRUE,Economy,Evening,314
60,FALSE,Business,Morning,353
60,FALSE,Business,Afternoon,353
60,FALSE,Business,Evening,353
60,TRUE,Business,Morning,705
60,TRUE,Business,Afternoon,705
60,TRUE,Business,Evening,705
60,FALSE,FirstClass,Morning,353
60,FALSE,FirstClass,Afternoon,353
60,FALSE,FirstClass,Evening,353
60,TRUE,FirstClass,Morning,705
60,TRUE,FirstClass,Afternoon,705
60,TRUE,FirstClass,Evening,705
61,FALSE,Economy,Morning,159
61,FALSE,Economy,Afternoon,159
61,FALSE,Economy,Evening,159
61,TRUE,Economy,Morning,181
61,TRUE,Economy,Afternoon,181
61,TRUE,Economy,Evening,181
61,FALSE,Business,Morning,353
61,FALSE,Business,Afternoon,353
61,FALSE,Business,Evening,353
61,TRUE,Business,Morning,559
61,TRUE,Business,Afternoon,559
61,TRUE,Business,Evening,559
61,FALSE,FirstClass,Morning,353
61,FALSE,FirstClass,Afternoon,353
61,FALSE,FirstClass,Evening,353
61,TRUE,FirstClass,Morning,559
61,TRUE,FirstClass,Afternoon,559
61,TRUE,FirstClass,Evening,559
62,FALSE,Economy,Morning,159
62,FALSE,Economy,Afternoon,159
62,FALSE,Economy,Evening,159
62,TRUE,Economy,Morning,189
62,TRUE,Economy,Afternoon,189
62,TRUE,Economy,Evening,189
62,FALSE,Business,Morning,353
62,FALSE,Business,Afternoon,353
62,FALSE,Business,Evening,353
62,TRUE,Business,Morning,567
62,TRUE,Business,Afternoon,567
62,TRUE,Business,Evening,567
62,FALSE,FirstClass,Morning,353
62,FALSE,FirstClass,Afternoon,353
62,FALSE,FirstClass,Evening,353
62,TRUE,FirstClass,Morning,567
62,TRUE,FirstClass,Afternoon,567
62,TRUE,FirstClass,Evening,567
63,FALSE,Economy,Morning,159
63,FALSE,Economy,Afternoon,159
63,FALSE,Economy,Evening,159
63,TRUE,Economy,Morning,197
63,TRUE,Economy,Afternoon,197
63,TRUE,Economy,Evening,197
63,FALSE,Business,Morning,353
63,FALSE,Business,Afternoon,353
63,FALSE,Business,Evening,353
63,TRUE,Business,Morning,640
63,TRUE,Business,Afternoon,575
63,TRUE,Business,Evening,575
63,FALSE,FirstClass,Morning,353
63,FALSE,FirstClass,Afternoon,353
63,FALSE,FirstClass,Evening,353
63,TRUE,FirstClass,Morning,640
63,TRUE,FirstClass,Afternoon,575
63,TRUE,FirstClass,Evening,575
64,FALSE,Economy,Morning,159
64,FALSE,Economy,Afternoon,159
64,FALSE,Economy,Evening,159
64,TRUE,Economy,Morning,209
64,TRUE,Economy,Afternoon,189
64,TRUE,Economy,Evening,189
64,FALSE,Business,Morning,353
64,FALSE,Business,Afternoon,353
64,FALSE,Business,Evening,353
64,TRUE,Business,Morning,577
64,TRUE,Business,Afternoon,577
64,TRUE,Business,Evening,567
64,FALSE,FirstClass,Morning,353
64,FALSE,FirstClass,Afternoon,353
64,FALSE,FirstClass,Evening,353
64,TRUE,FirstClass,Morning,577
64,TRUE,FirstClass,Afternoon,577
64,TRUE,FirstClass,Evening,567
65,FALSE,Economy,Morning,159
65,FALSE,Economy,Afternoon,159
65,FALSE,Economy,Evening,159
65,TRUE,Economy,Morning,209
65,TRUE,Economy,Afternoon,209
65,TRUE,Economy,Evening,209
65,FALSE,Business,Morning,353
65,FALSE,Business,Afternoon,353
65,FALSE,Business,Evening,353
65,TRUE,Business,Morning,577
65,TRUE,Business,Afternoon,632
65,TRUE,Business,Evening,577
65,FALSE,FirstClass,Morning,353
65,FALSE,FirstClass,Afternoon,353
65,FALSE,FirstClass,Evening,353
65,TRUE,FirstClass,Morning,577
65,TRUE,FirstClass,Afternoon,632
65,TRUE,FirstClass,Evening,577
66,FALSE,Economy,Morning,159
66,FALSE,Economy,Afternoon,159
66,FALSE,Economy,Evening,159
66,TRUE,Economy,Morning,317
66,TRUE,Economy,Afternoon,317
66,TRUE,Economy,Evening,317
66,FALSE,Business,Morning,353
66,FALSE,Business,Afternoon,383
66,FALSE,Business,Evening,353
66,TRUE,Business,Morning,705
66,TRUE,Business,Afternoon,735
66,TRUE,Business,Evening,705
66,FALSE,FirstClass,Morning,353
66,FALSE,FirstClass,Afternoon,383
66,FALSE,FirstClass,Evening,353
66,TRUE,FirstClass,Morning,705
66,TRUE,FirstClass,Afternoon,735
66,TRUE,FirstClass,Evening,705
67,FALSE,Economy,Morning,159
67,FALSE,Economy,Afternoon,159
67,FALSE,Economy,Evening,159
67,TRUE,Economy,Morning,317
67,TRUE,Economy,Afternoon,317
67,TRUE,Economy,Evening,317
67,FALSE,Business,Morning,353
67,FALSE,Business,Afternoon,353
67,FALSE,Business,Evening,353
67,TRUE,Business,Morning,705
67,TRUE,Business,Afternoon,705
67,TRUE,Business,Evening,705
67,FALSE,FirstClass,Morning,353
67,FALSE,FirstClass,Afternoon,353
67,FALSE,FirstClass,Evening,353
67,TRUE,FirstClass,Morning,705
67,TRUE,FirstClass,Afternoon,705
67,TRUE,FirstClass,Evening,705
68,FALSE,Economy,Morning,159
68,FALSE,Economy,Afternoon,159
68,FALSE,Economy,Evening,159
68,TRUE,Economy,Morning,181
68,TRUE,Economy,Afternoon,181
68,TRUE,Economy,Evening,181
68,FALSE,Business,Morning,353
68,FALSE,Business,Afternoon,353
68,FALSE,Business,Evening,353
68,TRUE,Business,Morning,559
68,TRUE,Business,Afternoon,559
68,TRUE,Business,Evening,559
68,FALSE,FirstClass,Morning,353
68,FALSE,FirstClass,Afternoon,353
68,FALSE,FirstClass,Evening,353
68,TRUE,FirstClass,Morning,559
68,TRUE,FirstClass,Afternoon,559
68,TRUE,FirstClass,Evening,559
69,FALSE,Economy,Morning,159
69,FALSE,Economy,Afternoon,159
69,FALSE,Economy,Evening,159
69,TRUE,Economy,Morning,189
69,TRUE,Economy,Afternoon,189
69,TRUE,Economy,Evening,189
69,FALSE,Business,Morning,353
69,FALSE,Business,Afternoon,353
69,FALSE,Business,Evening,353
69,TRUE,Business,Morning,567
69,TRUE,Business,Afternoon,567
69,TRUE,Business,Evening,567
69,FALSE,FirstClass,Morning,353
69,FALSE,FirstClass,Afternoon,353
69,FALSE,FirstClass,Evening,353
69,TRUE,FirstClass,Morning,567
69,TRUE,FirstClass,Afternoon,567
69,TRUE,FirstClass,Evening,567
70,FALSE,Economy,Morning,159
70,FALSE,Economy,Afternoon,159
70,FALSE,Economy,Evening,159
70,TRUE,Economy,Morning,197
70,TRUE,Economy,Afternoon,197
70,TRUE,Economy,Evening,197
70,FALSE,Business,Morning,353
70,FALSE,Business,Afternoon,353
70,FALSE,Business,Evening,353
70,TRUE,Business,Morning,575
70,TRUE,Business,Afternoon,575
70,TRUE,Business,Evening,575
70,FALSE,FirstClass,Morning,353
70,FALSE,FirstClass,Afternoon,353
70,FALSE,FirstClass,Evening,353
70,TRUE,FirstClass,Morning,575
70,TRUE,FirstClass,Afternoon,575
70,TRUE,FirstClass,Evening,575
71,FALSE,Economy,Morning,159
71,FALSE,Economy,Afternoon,159
71,FALSE,Economy,Evening,159
71,TRUE,Economy,Morning,189
71,TRUE,Economy,Afternoon,189
71,TRUE,Economy,Evening,189
71,FALSE,Business,Morning,353
71,FALSE,Business,Afternoon,353
71,FALSE,Business,Evening,353
71,TRUE,Business,Morning,567
71,TRUE,Business,Afternoon,577
71,TRUE,Business,Evening,567
71,FALSE,FirstClass,Morning,353
71,FALSE,FirstClass,Afternoon,353
71,FALSE,FirstClass,Evening,353
71,TRUE,FirstClass,Morning,567
71,TRUE,FirstClass,Afternoon,577
71,TRUE,FirstClass,Evening,567
72,FALSE,Economy,Morning,159
72,FALSE,Economy,Afternoon,159
72,FALSE,Economy,Evening,159
72,TRUE,Economy,Morning,181
72,TRUE,Economy,Afternoon,181
72,TRUE,Economy,Evening,181
72,FALSE,Business,Morning,353
72,FALSE,Business,Afternoon,353
72,FALSE,Business,Evening,353
72,TRUE,Business,Morning,559
72,TRUE,Business,Afternoon,559
72,TRUE,Business,Evening,559
72,FALSE,FirstClass,Morning,353
72,FALSE,FirstClass,Afternoon,353
72,FALSE,FirstClass,Evening,353
72,TRUE,FirstClass,Morning,559
72,TRUE,FirstClass,Afternoon,559
72,TRUE,FirstClass,Evening,559
73,FALSE,Economy,Morning,159
73,FALSE,Economy,Afternoon,159
73,FALSE,Economy,Evening,159
73,TRUE,Economy,Morning,337
73,TRUE,Economy,Afternoon,337
73,TRUE,Economy,Evening,337
73,FALSE,Business,Morning,353
73,FALSE,Business,Afternoon,353
73,FALSE,Business,Evening,353
73,TRUE,Business,Morning,745
73,TRUE,Business,Afternoon,745
73,TRUE,Business,Evening,745
73,FALSE,FirstClass,Morning,353
73,FALSE,FirstClass,Afternoon,353
73,FALSE,FirstClass,Evening,353
73,TRUE,FirstClass,Morning,745
73,TRUE,FirstClass,Afternoon,745
73,TRUE,FirstClass,Evening,745
74,FALSE,Economy,Morning,159
74,FALSE,Economy,Afternoon,159
74,FALSE,Economy,Evening,159
74,TRUE,Economy,Morning,317
74,TRUE,Economy,Afternoon,317
74,TRUE,Economy,Evening,317
74,FALSE,Business,Morning,353
74,FALSE,Business,Afternoon,353
74,FALSE,Business,Evening,353
74,TRUE,Business,Morning,672
74,TRUE,Business,Afternoon,672
74,TRUE,Business,Evening,672
74,FALSE,FirstClass,Morning,353
74,FALSE,FirstClass,Afternoon,353
74,FALSE,FirstClass,Evening,353
74,TRUE,FirstClass,Morning,672
74,TRUE,FirstClass,Afternoon,672
74,TRUE,FirstClass,Evening,672
75,FALSE,Economy,Morning,159
75,FALSE,Economy,Afternoon,159
75,FALSE,Economy,Evening,159
75,TRUE,Economy,Morning,189
75,TRUE,Economy,Afternoon,189
75,TRUE,Economy,Evening,189
75,FALSE,Business,Morning,353
75,FALSE,Business,Afternoon,353
75,FALSE,Business,Evening,353
75,TRUE,Business,Morning,535
75,TRUE,Business,Afternoon,535
75,TRUE,Business,Evening,535
75,FALSE,FirstClass,Morning,353
75,FALSE,FirstClass,Afternoon,353
75,FALSE,FirstClass,Evening,353
75,TRUE,FirstClass,Morning,535
75,TRUE,FirstClass,Afternoon,535
75,TRUE,FirstClass,Evening,535
76,FALSE,Economy,Morning,159
76,FALSE,Economy,Afternoon,159
76,FALSE,Economy,Evening,159
76,TRUE,Economy,Morning,189
76,TRUE,Economy,Afternoon,189
76,TRUE,Economy,Evening,189
76,FALSE,Business,Morning,353
76,FALSE,Business,Afternoon,353
76,FALSE,Business,Evening,353
76,TRUE,Business,Morning,535
76,TRUE,Business,Afternoon,535
76,TRUE,Business,Evening,535
76,FALSE,FirstClass,Morning,353
76,FALSE,FirstClass,Afternoon,353
76,FALSE,FirstClass,Evening,353
76,TRUE,FirstClass,Morning,535
76,TRUE,FirstClass,Afternoon,535
76,TRUE,FirstClass,Evening,535
77,FALSE,Economy,Morning,179
77,FALSE,Economy,Afternoon,179
77,FALSE,Economy,Evening,179
77,TRUE,Economy,Morning,237
77,TRUE,Economy,Afternoon,217
77,TRUE,Economy,Evening,217
77,FALSE,Business,Morning,423
77,FALSE,Business,Afternoon,393
77,FALSE,Business,Evening,393
77,TRUE,Business,Morning,678
77,TRUE,Business,Afternoon,583
77,TRUE,Business,Evening,583
77,FALSE,FirstClass,Morning,423
77,FALSE,FirstClass,Afternoon,393
77,FALSE,FirstClass,Evening,393
77,TRUE,FirstClass,Morning,678
77,TRUE,FirstClass,Afternoon,583
77,TRUE,FirstClass,Evening,583
78,FALSE,Economy,Morning,269
78,FALSE,Economy,Afternoon,159
78,FALSE,Economy,Evening,159
78,TRUE,Economy,Morning,359
78,TRUE,Economy,Afternoon,249
78,TRUE,Economy,Evening,209
78,FALSE,Business,Morning,433
78,FALSE,Business,Afternoon,320
78,FALSE,Business,Evening,320
78,TRUE,Business,Morning,688
78,TRUE,Business,Afternoon,575
78,TRUE,Business,Evening,523
78,FALSE,FirstClass,Morning,433
78,FALSE,FirstClass,Afternoon,320
78,FALSE,FirstClass,Evening,320
78,TRUE,FirstClass,Morning,688
78,TRUE,FirstClass,Afternoon,575
78,TRUE,FirstClass,Evening,523
79,FALSE,Economy,Morning,239
79,FALSE,Economy,Afternoon,159
79,FALSE,Economy,Evening,159
79,TRUE,Economy,Morning,300
79,TRUE,Economy,Afternoon,189
79,TRUE,Economy,Evening,209
79,FALSE,Business,Morning,383
79,FALSE,Business,Afternoon,383
79,FALSE,Business,Evening,320
79,TRUE,Business,Morning,638
79,TRUE,Business,Afternoon,638
79,TRUE,Business,Evening,575
79,FALSE,FirstClass,Morning,383
79,FALSE,FirstClass,Afternoon,383
79,FALSE,FirstClass,Evening,320
79,TRUE,FirstClass,Morning,638
79,TRUE,FirstClass,Afternoon,538
79,TRUE,FirstClass,Evening,575
80,FALSE,Economy,Morning,159
80,FALSE,Economy,Afternoon,239
80,FALSE,Economy,Evening,159
80,TRUE,Economy,Morning,317
80,TRUE,Economy,Afternoon,397
80,TRUE,Economy,Evening,317
80,FALSE,Business,Morning,465
80,FALSE,Business,Afternoon,383
80,FALSE,Business,Evening,320
80,TRUE,Business,Morning,812
80,TRUE,Business,Afternoon,735
80,TRUE,Business,Evening,672
80,FALSE,FirstClass,Morning,465
80,FALSE,FirstClass,Afternoon,383
80,FALSE,FirstClass,Evening,320
80,TRUE,FirstClass,Morning,812
80,TRUE,FirstClass,Afternoon,735
80,TRUE,FirstClass,Evening,672
81,FALSE,Economy,Morning,259
81,FALSE,Economy,Afternoon,223
81,FALSE,Economy,Evening,159
81,TRUE,Economy,Morning,417
81,TRUE,Economy,Afternoon,417
81,TRUE,Economy,Evening,317
81,FALSE,Business,Morning,423
81,FALSE,Business,Afternoon,423
81,FALSE,Business,Evening,320
81,TRUE,Business,Morning,775
81,TRUE,Business,Afternoon,775
81,TRUE,Business,Evening,672
81,FALSE,FirstClass,Morning,423
81,FALSE,FirstClass,Afternoon,423
81,FALSE,FirstClass,Evening,320
81,TRUE,FirstClass,Morning,775
81,TRUE,FirstClass,Afternoon,775
81,TRUE,FirstClass,Evening,572
82,FALSE,Economy,Morning,159
82,FALSE,Economy,Afternoon,159
82,FALSE,Economy,Evening,159
82,TRUE,Economy,Morning,209
82,TRUE,Economy,Afternoon,181
82,TRUE,Economy,Evening,181
82,FALSE,Business,Morning,320
82,FALSE,Business,Afternoon,320
82,FALSE,Business,Evening,320
82,TRUE,Business,Morning,547
82,TRUE,Business,Afternoon,535
82,TRUE,Business,Evening,535
82,FALSE,FirstClass,Morning,320
82,FALSE,FirstClass,Afternoon,320
82,FALSE,FirstClass,Evening,320
82,TRUE,FirstClass,Morning,547
82,TRUE,FirstClass,Afternoon,535
82,TRUE,FirstClass,Evening,535
83,FALSE,Economy,Morning,159
83,FALSE,Economy,Afternoon,159
83,FALSE,Economy,Evening,159
83,TRUE,Economy,Morning,189
83,TRUE,Economy,Afternoon,189
83,TRUE,Economy,Evening,189
83,FALSE,Business,Morning,320
83,FALSE,Business,Afternoon,320
83,FALSE,Business,Evening,320
83,TRUE,Business,Morning,543
83,TRUE,Business,Afternoon,543
83,TRUE,Business,Evening,543
83,FALSE,FirstClass,Morning,320
83,FALSE,FirstClass,Afternoon,320
83,FALSE,FirstClass,Evening,320
83,TRUE,FirstClass,Morning,543
83,TRUE,FirstClass,Afternoon,543
83,TRUE,FirstClass,Evening,543
84,FALSE,Economy,Morning,159
84,FALSE,Economy,Afternoon,159
84,FALSE,Economy,Evening,159
84,TRUE,Economy,Morning,197
84,TRUE,Economy,Afternoon,197
84,TRUE,Economy,Evening,197
84,FALSE,Business,Morning,353
84,FALSE,Business,Afternoon,353
84,FALSE,Business,Evening,353
84,TRUE,Business,Morning,575
84,TRUE,Business,Afternoon,575
84,TRUE,Business,Evening,575
84,FALSE,FirstClass,Morning,353
84,FALSE,FirstClass,Afternoon,353
84,FALSE,FirstClass,Evening,353
84,TRUE,FirstClass,Morning,575
84,TRUE,FirstClass,Afternoon,575
84,TRUE,FirstClass,Evening,575
85,FALSE,Economy,Morning,159
85,FALSE,Economy,Afternoon,159
85,FALSE,Economy,Evening,159
85,TRUE,Economy,Morning,189
85,TRUE,Economy,Afternoon,189
85,TRUE,Economy,Evening,189
85,FALSE,Business,Morning,353
85,FALSE,Business,Afternoon,353
85,FALSE,Business,Evening,353
85,TRUE,Business,Morning,567
85,TRUE,Business,Afternoon,567
85,TRUE,Business,Evening,567
85,FALSE,FirstClass,Morning,353
85,FALSE,FirstClass,Afternoon,353
85,FALSE,FirstClass,Evening,353
85,TRUE,FirstClass,Morning,567
85,TRUE,FirstClass,Afternoon,567
85,TRUE,FirstClass,Evening,567
