DaystoDepart,RoundTrip,SeatClass,Time,Price
110,1,0,2,0.022026432
110,0,1,0,0.215859031
110,0,1,1,0.215859031
110,0,1,2,0.215859031
110,1,1,0,0.425110132
110,1,1,1,0.425110132
110,1,1,2,0.4030837
110,0,2,0,0.215859031
110,0,2,1,0.215859031
110,0,2,2,0.215859031
110,1,2,0,0.425110132
110,1,2,1,0.425110132
110,1,2,2,0.4030837
111,0,0,0,0.002202643
111,0,0,1,0.002202643
111,0,0,2,0.002202643
111,1,0,0,0.044052863
111,1,0,1,0.066079295
111,1,0,2,0.022026432
111,0,1,0,0.215859031
111,0,1,1,0.215859031
111,0,1,2,0.215859031
111,1,1,0,0.425110132
111,1,1,1,0.436123348
111,1,1,2,0.4030837
111,0,2,0,0.215859031
111,0,2,1,0.215859031
111,0,2,2,0.215859031
111,1,2,0,0.425110132
111,1,2,1,0.436123348
111,1,2,2,0.4030837
112,0,0,0,0.024229075
112,0,0,1,0.112334802
112,0,0,2,0.024229075
112,1,0,0,0.066079295
112,1,0,1,0.198237885
112,1,0,2,0.110132159
112,0,1,0,0.237885463
112,0,1,1,0.27092511
112,0,1,2,0.237885463
112,1,1,0,0.45814978
112,1,1,1,0.551762115
112,1,1,2,0.408590308
112,0,2,0,0.237885463
112,0,2,1,0.27092511
112,0,2,2,0.237885463
112,1,2,0,0.45814978
112,1,2,1,0.551762115
112,1,2,2,0.518722467
113,0,0,0,0.035242291
113,0,0,1,0.123348018
113,0,0,2,0.035242291
113,1,0,0,0.121145374
113,1,0,1,0.209251101
113,1,0,2,0.077092511
113,0,1,0,0.248898678
113,0,1,1,0.281938326
113,0,1,2,0.248898678
113,1,1,0,0.529735683
113,1,1,1,0.56277533
113,1,1,2,0.469162996
113,0,2,0,0.248898678
113,0,2,1,0.281938326
113,0,2,2,0.248898678
113,1,2,0,0.419603524
113,1,2,1,0.56277533
113,1,2,2,0.469162996
114,0,0,0,0.002202643
114,0,0,1,0.002202643
114,0,0,2,0.002202643
114,1,0,0,0.066079295
114,1,0,1,0.220264317
114,1,0,2,0.110132159
114,0,1,0,0.179515419
114,0,1,1,0.179515419
114,0,1,2,0.179515419
114,1,1,0,0.4030837
114,1,1,1,0.460352423
114,1,1,2,0.460352423
114,0,2,0,0.179515419
114,0,2,1,0.179515419
114,0,2,2,0.179515419
114,1,2,0,0.4030837
114,1,2,1,0.460352423
114,1,2,2,0.460352423
115,0,0,0,0.002202643
115,0,0,1,0.002202643
115,0,0,2,0.002202643
115,1,0,0,0.022026432
115,1,0,1,0.044052863
115,1,0,2,0.022026432
115,0,1,0,0.179515419
115,0,1,1,0.179515419
115,0,1,2,0.179515419
115,1,1,0,0.389867841
115,1,1,1,0.4030837
115,1,1,2,0.4030837
115,0,2,0,0.179515419
115,0,2,1,0.179515419
115,0,2,2,0.179515419
115,1,2,0,0.389867841
115,1,2,1,0.4030837
115,1,2,2,0.4030837
116,0,0,0,0.002202643
116,0,0,1,0.002202643
116,0,0,2,0.002202643
116,1,0,0,0.022026432
116,1,0,1,0.044052863
116,1,0,2,0.044052863
116,0,1,0,0.179515419
116,0,1,1,0.179515419
116,0,1,2,0.179515419
116,1,1,0,0.389867841
116,1,1,1,0.4030837
116,1,1,2,0.4030837
116,0,2,0,0.179515419
116,0,2,1,0.179515419
116,0,2,2,0.179515419
116,1,2,0,0.389867841
116,1,2,1,0.4030837
116,1,2,2,0.4030837
117,0,0,0,0.002202643
117,0,0,1,0.002202643
117,0,0,2,0.002202643
117,1,0,0,0.022026432
117,1,0,1,0.044052863
117,1,0,2,0.022026432
117,0,1,0,0.179515419
117,0,1,1,0.179515419
117,0,1,2,0.179515419
117,1,1,0,0.389867841
117,1,1,1,0.389867841
117,1,1,2,0.389867841
117,0,2,0,0.179515419
117,0,2,1,0.179515419
117,0,2,2,0.179515419
117,1,2,0,0.389867841
117,1,2,1,0.389867841
117,1,2,2,0.389867841
118,0,0,0,0.002202643
118,0,0,1,0.002202643
118,0,0,2,0.002202643
118,1,0,0,0.099118943
118,1,0,1,0.121145374
118,1,0,2,0.121145374
118,0,1,0,0.179515419
118,0,1,1,0.179515419
118,0,1,2,0.179515419
118,1,1,0,0.491189427
118,1,1,1,0.504405286
118,1,1,2,0.395374449
118,0,2,0,0.179515419
118,0,2,1,0.179515419
118,0,2,2,0.179515419
118,1,2,0,0.491189427
118,1,2,1,0.504405286
118,1,2,2,0.504405286
119,0,0,0,0.002202643
119,0,0,1,0.002202643
119,0,0,2,0.002202643
119,1,0,0,0.022026432
119,1,0,1,0.044052863
119,1,0,2,0.022026432
119,0,1,0,0.179515419
119,0,1,1,0.179515419
119,0,1,2,0.179515419
119,1,1,0,0.425110132
119,1,1,1,0.425110132
119,1,1,2,0.425110132
119,0,2,0,0.179515419
119,0,2,1,0.179515419
119,0,2,2,0.179515419
119,1,2,0,0.425110132
119,1,2,1,0.425110132
119,1,2,2,0.425110132
120,0,0,0,0.002202643
120,0,0,1,0.002202643
120,0,0,2,0.002202643
120,1,0,0,0
120,1,0,1,0.022026432
120,1,0,2,0.088105727
120,0,1,0,0.179515419
120,0,1,1,0.179515419
120,0,1,2,0.27092511
120,1,1,0,0.4030837
120,1,1,1,0.4030837
120,1,1,2,0.564977974
120,0,2,0,0.179515419
120,0,2,1,0.179515419
120,0,2,2,0.27092511
120,1,2,0,0.4030837
120,1,2,1,0.4030837
120,1,2,2,0.564977974
121,0,0,0,0.002202643
121,0,0,1,0.002202643
121,0,0,2,0.002202643
121,1,0,0,0.022026432
121,1,0,1,0.022026432
121,1,0,2,0.044052863
121,0,1,0,0.179515419
121,0,1,1,0.179515419
121,0,1,2,0.179515419
121,1,1,0,0.4030837
121,1,1,1,0.4030837
121,1,1,2,0.416299559
121,0,2,0,0.179515419
121,0,2,1,0.179515419
121,0,2,2,0.179515419
121,1,2,0,0.4030837
121,1,2,1,0.4030837
121,1,2,2,0.416299559
122,0,0,0,0.035242291
122,0,0,1,0.035242291
122,0,0,2,0.035242291
122,1,0,0,0.231277533
122,1,0,1,0.231277533
122,1,0,2,0.231277533
122,0,1,0,0.27092511
122,0,1,1,0.27092511
122,0,1,2,0.27092511
122,1,1,0,0.68061674
122,1,1,1,0.68061674
122,1,1,2,0.68061674
122,0,2,0,0.27092511
122,0,2,1,0.27092511
122,0,2,2,0.27092511
122,1,2,0,0.68061674
122,1,2,1,0.68061674
122,1,2,2,0.68061674
123,0,0,0,0.024229075
123,0,0,1,0.024229075
123,0,0,2,0.024229075
123,1,0,0,0.231277533
123,1,0,1,0.231277533
123,1,0,2,0.231277533
123,0,1,0,0.237885463
123,0,1,1,0.237885463
123,0,1,2,0.237885463
123,1,1,0,0.658590308
123,1,1,1,0.658590308
123,1,1,2,0.658590308
123,0,2,0,0.237885463
123,0,2,1,0.237885463
123,0,2,2,0.237885463
123,1,2,0,0.658590308
123,1,2,1,0.658590308
123,1,2,2,0.658590308
124,0,0,0,0.002202643
124,0,0,1,0.002202643
124,0,0,2,0.002202643
124,1,0,0,0.038546256
124,1,0,1,0.049559471
124,1,0,2,0.02753304
124,0,1,0,0.215859031
124,0,1,1,0.215859031
124,0,1,2,0.215859031
124,1,1,0,0.465859031
124,1,1,1,0.465859031
124,1,1,2,0.443832599
124,0,2,0,0.215859031
124,0,2,1,0.215859031
124,0,2,2,0.215859031
124,1,2,0,0.465859031
124,1,2,1,0.465859031
124,1,2,2,0.443832599
125,0,0,0,0.002202643
125,0,0,1,0.002202643
125,0,0,2,0.002202643
125,1,0,0,0.033039648
125,1,0,1,0.055066079
125,1,0,2,0.033039648
125,0,1,0,0.215859031
125,0,1,1,0.215859031
125,0,1,2,0.215859031
125,1,1,0,0.449339207
125,1,1,1,0.471365639
125,1,1,2,0.449339207
125,0,2,0,0.215859031
125,0,2,1,0.215859031
125,0,2,2,0.215859031
125,1,2,0,0.449339207
125,1,2,1,0.471365639
125,1,2,2,0.449339207
126,0,0,0,0.024229075
126,0,0,1,0.024229075
126,0,0,2,0.024229075
126,1,0,0,0.066079295
126,1,0,1,0.066079295
126,1,0,2,0.044052863
126,0,1,0,0.237885463
126,0,1,1,0.237885463
126,0,1,2,0.237885463
126,1,1,0,0.482378855
126,1,1,1,0.482378855
126,1,1,2,0.460352423
126,0,2,0,0.237885463
126,0,2,1,0.237885463
126,0,2,2,0.237885463
126,1,2,0,0.482378855
126,1,2,1,0.482378855
126,1,2,2,0.460352423
127,0,0,0,0.035242291
127,0,0,1,0.035242291
127,0,0,2,0.035242291
127,1,0,0,0.055066079
127,1,0,1,0.077092511
127,1,0,2,0.033039648
127,0,1,0,0.248898678
127,0,1,1,0.248898678
127,0,1,2,0.248898678
127,1,1,0,0.471365639
127,1,1,1,0.482378855
127,1,1,2,0.449339207
127,0,2,0,0.248898678
127,0,2,1,0.248898678
127,0,2,2,0.248898678
127,1,2,0,0.471365639
127,1,2,1,0.482378855
127,1,2,2,0.449339207
128,0,0,0,0.029735683
128,0,0,1,0.029735683
128,0,0,2,0.029735683
128,1,0,0,0.071585903
128,1,0,1,0.049559471
128,1,0,2,0.02753304
128,0,1,0,0.24339207
128,0,1,1,0.24339207
128,0,1,2,0.24339207
128,1,1,0,0.476872247
128,1,1,1,0.465859031
128,1,1,2,0.443832599
128,0,2,0,0.24339207
128,0,2,1,0.24339207
128,0,2,2,0.24339207
128,1,2,0,0.476872247
128,1,2,1,0.465859031
128,1,2,2,0.443832599
129,0,0,0,0.035242291
129,0,0,1,0.035242291
129,0,0,2,0.035242291
129,1,0,0,0.231277533
129,1,0,1,0.231277533
129,1,0,2,0.231277533
129,0,1,0,0.248898678
129,0,1,1,0.248898678
129,0,1,2,0.248898678
129,1,1,0,0.658590308
129,1,1,1,0.658590308
129,1,1,2,0.658590308
129,0,2,0,0.248898678
129,0,2,1,0.248898678
129,0,2,2,0.248898678
129,1,2,0,0.658590308
129,1,2,1,0.658590308
129,1,2,2,0.658590308
130,0,0,0,0.024229075
130,0,0,1,0.024229075
130,0,0,2,0.024229075
130,1,0,0,0.231277533
130,1,0,1,0.231277533
130,1,0,2,0.231277533
130,0,1,0,0.237885463
130,0,1,1,0.237885463
130,0,1,2,0.237885463
130,1,1,0,0.658590308
130,1,1,1,0.658590308
130,1,1,2,0.658590308
130,0,2,0,0.237885463
130,0,2,1,0.237885463
130,0,2,2,0.237885463
130,1,2,0,0.658590308
130,1,2,1,0.658590308
130,1,2,2,0.658590308
131,0,0,0,0.002202643
131,0,0,1,0.002202643
131,0,0,2,0.002202643
131,1,0,0,0.02753304
131,1,0,1,0.049559471
131,1,0,2,0.02753304
131,0,1,0,0.215859031
131,0,1,1,0.215859031
131,0,1,2,0.215859031
131,1,1,0,0.465859031
131,1,1,1,0.465859031
131,1,1,2,0.443832599
131,0,2,0,0.215859031
131,0,2,1,0.215859031
131,0,2,2,0.215859031
131,1,2,0,0.465859031
131,1,2,1,0.465859031
131,1,2,2,0.443832599
132,0,0,0,0.002202643
132,0,0,1,0.002202643
132,0,0,2,0.002202643
132,1,0,0,0.033039648
132,1,0,1,0.055066079
132,1,0,2,0.033039648
132,0,1,0,0.215859031
132,0,1,1,0.215859031
132,0,1,2,0.215859031
132,1,1,0,0.449339207
132,1,1,1,0.471365639
132,1,1,2,0.449339207
132,0,2,0,0.215859031
132,0,2,1,0.215859031
132,0,2,2,0.215859031
132,1,2,0,0.449339207
132,1,2,1,0.471365639
132,1,2,2,0.449339207
133,0,0,0,0.024229075
133,0,0,1,0.024229075
133,0,0,2,0.024229075
133,1,0,0,0.066079295
133,1,0,1,0.066079295
133,1,0,2,0.044052863
133,0,1,0,0.237885463
133,0,1,1,0.237885463
133,0,1,2,0.237885463
133,1,1,0,0.482378855
133,1,1,1,0.482378855
133,1,1,2,0.460352423
133,0,2,0,0.237885463
133,0,2,1,0.237885463
133,0,2,2,0.237885463
133,1,2,0,0.482378855
133,1,2,1,0.482378855
133,1,2,2,0.460352423
134,0,0,0,0.035242291
134,0,0,1,0.035242291
134,0,0,2,0.035242291
134,1,0,0,0.044052863
134,1,0,1,0.055066079
134,1,0,2,0.033039648
134,0,1,0,0.248898678
134,0,1,1,0.248898678
134,0,1,2,0.248898678
134,1,1,0,0.460352423
134,1,1,1,0.471365639
134,1,1,2,0.449339207
134,0,2,0,0.248898678
134,0,2,1,0.248898678
134,0,2,2,0.248898678
134,1,2,0,0.460352423
134,1,2,1,0.471365639
134,1,2,2,0.449339207
135,0,0,0,0.029735683
135,0,0,1,0.029735683
135,0,0,2,0.029735683
135,1,0,0,0.02753304
135,1,0,1,0.049559471
135,1,0,2,0.02753304
135,0,1,0,0.24339207
135,0,1,1,0.24339207
135,0,1,2,0.24339207
135,1,1,0,0.443832599
135,1,1,1,0.465859031
135,1,1,2,0.443832599
135,0,2,0,0.24339207
135,0,2,1,0.24339207
135,0,2,2,0.24339207
135,1,2,0,0.443832599
135,1,2,1,0.465859031
135,1,2,2,0.443832599
136,0,0,0,0.035242291
136,0,0,1,0.035242291
136,0,0,2,0.035242291
136,1,0,0,0.231277533
136,1,0,1,0.231277533
136,1,0,2,0.231277533
136,0,1,0,0.248898678
136,0,1,1,0.248898678
136,0,1,2,0.248898678
136,1,1,0,0.658590308
136,1,1,1,0.658590308
136,1,1,2,0.658590308
136,0,2,0,0.248898678
136,0,2,1,0.248898678
136,0,2,2,0.248898678
136,1,2,0,0.658590308
136,1,2,1,0.658590308
136,1,2,2,0.658590308
137,0,0,0,0.024229075
137,0,0,1,0.024229075
137,0,0,2,0.024229075
137,1,0,0,0.231277533
137,1,0,1,0.231277533
137,1,0,2,0.231277533
137,0,1,0,0.237885463
137,0,1,1,0.237885463
137,0,1,2,0.237885463
137,1,1,0,0.658590308
137,1,1,1,0.658590308
137,1,1,2,0.658590308
137,0,2,0,0.237885463
137,0,2,1,0.237885463
137,0,2,2,0.237885463
137,1,2,0,0.658590308
137,1,2,1,0.658590308
137,1,2,2,0.658590308
138,0,0,0,0.002202643
138,0,0,1,0.002202643
138,0,0,2,0.002202643
138,1,0,0,0.02753304
138,1,0,1,0.049559471
138,1,0,2,0.02753304
138,0,1,0,0.215859031
138,0,1,1,0.215859031
138,0,1,2,0.215859031
138,1,1,0,0.443832599
138,1,1,1,0.465859031
138,1,1,2,0.443832599
138,0,2,0,0.215859031
138,0,2,1,0.215859031
138,0,2,2,0.215859031
138,1,2,0,0.443832599
138,1,2,1,0.465859031
138,1,2,2,0.443832599
139,0,0,0,0.002202643
139,0,0,1,0.002202643
139,0,0,2,0.002202643
139,1,0,0,0.033039648
139,1,0,1,0.055066079
139,1,0,2,0.033039648
139,0,1,0,0.215859031
139,0,1,1,0.215859031
139,0,1,2,0.215859031
139,1,1,0,0.449339207
139,1,1,1,0.471365639
139,1,1,2,0.449339207
139,0,2,0,0.215859031
139,0,2,1,0.215859031
139,0,2,2,0.215859031
139,1,2,0,0.449339207
139,1,2,1,0.471365639
139,1,2,2,0.449339207
140,0,0,0,0.024229075
140,0,0,1,0.024229075
140,0,0,2,0.024229075
140,1,0,0,0.044052863
140,1,0,1,0.066079295
140,1,0,2,0.044052863
140,0,1,0,0.237885463
140,0,1,1,0.237885463
140,0,1,2,0.24339207
140,1,1,0,0.460352423
140,1,1,1,0.482378855
140,1,1,2,0.460352423
140,0,2,0,0.237885463
140,0,2,1,0.237885463
140,0,2,2,0.237885463
140,1,2,0,0.460352423
140,1,2,1,0.482378855
140,1,2,2,0.460352423
141,0,0,0,0.035242291
141,0,0,1,0.035242291
141,0,0,2,0.035242291
141,1,0,0,0.055066079
141,1,0,1,0.077092511
141,1,0,2,0.033039648
141,0,1,0,0.248898678
141,0,1,1,0.248898678
141,0,1,2,0.248898678
141,1,1,0,0.471365639
141,1,1,1,0.482378855
141,1,1,2,0.449339207
141,0,2,0,0.248898678
141,0,2,1,0.248898678
141,0,2,2,0.248898678
141,1,2,0,0.471365639
141,1,2,1,0.482378855
141,1,2,2,0.449339207
142,0,0,0,0.029735683
142,0,0,1,0.029735683
142,0,0,2,0.029735683
142,1,0,0,0.02753304
142,1,0,1,0.049559471
142,1,0,2,0.038546256
142,0,1,0,0.24339207
142,0,1,1,0.24339207
142,0,1,2,0.24339207
142,1,1,0,0.443832599
142,1,1,1,0.465859031
142,1,1,2,0.454845815
142,0,2,0,0.24339207
142,0,2,1,0.24339207
142,0,2,2,0.24339207
142,1,2,0,0.443832599
142,1,2,1,0.465859031
142,1,2,2,0.454845815
143,0,0,0,0.035242291
143,0,0,1,0.035242291
143,0,0,2,0.035242291
143,1,0,0,0.231277533
143,1,0,1,0.231277533
143,1,0,2,0.231277533
143,0,1,0,0.248898678
143,0,1,1,0.248898678
143,0,1,2,0.248898678
143,1,1,0,0.658590308
143,1,1,1,0.658590308
143,1,1,2,0.658590308
143,0,2,0,0.248898678
143,0,2,1,0.248898678
143,0,2,2,0.248898678
143,1,2,0,0.658590308
143,1,2,1,0.658590308
143,1,2,2,0.658590308
144,0,0,0,0.024229075
144,0,0,1,0.024229075
144,0,0,2,0.024229075
144,1,0,0,0.231277533
144,1,0,1,0.231277533
144,1,0,2,0.231277533
144,0,1,0,0.237885463
144,0,1,1,0.237885463
144,0,1,2,0.237885463
144,1,1,0,0.658590308
144,1,1,1,0.658590308
144,1,1,2,0.658590308
144,0,2,0,0.237885463
144,0,2,1,0.237885463
144,0,2,2,0.237885463
144,1,2,0,0.658590308
144,1,2,1,0.658590308
144,1,2,2,0.658590308
145,0,0,0,0.002202643
145,0,0,1,0.002202643
145,0,0,2,0.002202643
145,1,0,0,0.02753304
145,1,0,1,0.049559471
145,1,0,2,0.02753304
145,0,1,0,0.215859031
145,0,1,1,0.215859031
145,0,1,2,0.215859031
145,1,1,0,0.443832599
145,1,1,1,0.465859031
145,1,1,2,0.443832599
145,0,2,0,0.215859031
145,0,2,1,0.215859031
145,0,2,2,0.215859031
145,1,2,0,0.443832599
145,1,2,1,0.465859031
145,1,2,2,0.443832599
146,0,0,0,0.002202643
146,0,0,1,0.002202643
146,0,0,2,0.002202643
146,1,0,0,0.033039648
146,1,0,1,0.055066079
146,1,0,2,0.033039648
146,0,1,0,0.215859031
146,0,1,1,0.215859031
146,0,1,2,0.215859031
146,1,1,0,0.449339207
146,1,1,1,0.471365639
146,1,1,2,0.449339207
146,0,2,0,0.215859031
146,0,2,1,0.215859031
146,0,2,2,0.215859031
146,1,2,0,0.449339207
146,1,2,1,0.471365639
146,1,2,2,0.449339207
147,0,0,0,0.024229075
147,0,0,1,0.024229075
147,0,0,2,0.024229075
147,1,0,0,0.044052863
147,1,0,1,0.066079295
147,1,0,2,0.044052863
147,0,1,0,0.237885463
147,0,1,1,0.237885463
147,0,1,2,0.237885463
147,1,1,0,0.460352423
147,1,1,1,0.482378855
147,1,1,2,0.460352423
147,0,2,0,0.237885463
147,0,2,1,0.237885463
147,0,2,2,0.237885463
147,1,2,0,0.460352423
147,1,2,1,0.482378855
147,1,2,2,0.460352423
148,0,0,0,0.035242291
148,0,0,1,0.035242291
148,0,0,2,0.035242291
148,1,0,0,0.044052863
148,1,0,1,0.055066079
148,1,0,2,0.033039648
148,0,1,0,0.248898678
148,0,1,1,0.248898678
148,0,1,2,0.248898678
148,1,1,0,0.449339207
148,1,1,1,0.471365639
148,1,1,2,0.449339207
148,0,2,0,0.248898678
148,0,2,1,0.248898678
148,0,2,2,0.248898678
148,1,2,0,0.449339207
148,1,2,1,0.471365639
148,1,2,2,0.449339207
149,0,0,0,0.029735683
149,0,0,1,0.029735683
149,0,0,2,0.029735683
149,1,0,0,0.02753304
149,1,0,1,0.049559471
149,1,0,2,0.02753304
149,0,1,0,0.24339207
149,0,1,1,0.24339207
149,0,1,2,0.24339207
149,1,1,0,0.443832599
149,1,1,1,0.465859031
149,1,1,2,0.465859031
149,0,2,0,0.24339207
149,0,2,1,0.24339207
149,0,2,2,0.24339207
149,1,2,0,0.443832599
149,1,2,1,0.465859031
149,1,2,2,0.465859031
150,0,0,0,0.035242291
150,0,0,1,0.035242291
150,0,0,2,0.035242291
150,1,0,0,0.231277533
150,1,0,1,0.231277533
150,1,0,2,0.231277533
150,0,1,0,0.248898678
150,0,1,1,0.248898678
150,0,1,2,0.248898678
150,1,1,0,0.658590308
150,1,1,1,0.658590308
150,1,1,2,0.658590308
150,0,2,0,0.248898678
150,0,2,1,0.248898678
150,0,2,2,0.248898678
150,1,2,0,0.658590308
150,1,2,1,0.658590308
150,1,2,2,0.658590308
151,0,0,0,0.024229075
151,0,0,1,0.024229075
151,0,0,2,0.024229075
151,1,0,0,0.231277533
151,1,0,1,0.231277533
151,1,0,2,0.231277533
151,0,1,0,0.237885463
151,0,1,1,0.237885463
151,0,1,2,0.237885463
151,1,1,0,0.658590308
151,1,1,1,0.658590308
151,1,1,2,0.658590308
151,0,2,0,0.237885463
151,0,2,1,0.237885463
151,0,2,2,0.237885463
151,1,2,0,0.658590308
151,1,2,1,0.658590308
151,1,2,2,0.658590308
152,0,0,0,0.002202643
152,0,0,1,0.002202643
152,0,0,2,0.002202643
152,1,0,0,0.02753304
152,1,0,1,0.049559471
152,1,0,2,0.02753304
152,0,1,0,0.215859031
152,0,1,1,0.215859031
152,0,1,2,0.215859031
152,1,1,0,0.443832599
152,1,1,1,0.465859031
152,1,1,2,0.443832599
152,0,2,0,0.215859031
152,0,2,1,0.215859031
152,0,2,2,0.215859031
152,1,2,0,0.443832599
152,1,2,1,0.465859031
152,1,2,2,0.443832599
153,0,0,0,0.002202643
153,0,0,1,0.002202643
153,0,0,2,0.002202643
153,1,0,0,0.033039648
153,1,0,1,0.055066079
153,1,0,2,0.033039648
153,0,1,0,0.215859031
153,0,1,1,0.215859031
153,0,1,2,0.215859031
153,1,1,0,0.449339207
153,1,1,1,0.471365639
153,1,1,2,0.449339207
153,0,2,0,0.215859031
153,0,2,1,0.215859031
153,0,2,2,0.215859031
153,1,2,0,0.449339207
153,1,2,1,0.471365639
153,1,2,2,0.449339207
154,0,0,0,0.024229075
154,0,0,1,0.024229075
154,0,0,2,0.024229075
154,1,0,0,0.036343612
154,1,0,1,0.058370044
154,1,0,2,0.036343612
154,0,1,0,0.237885463
154,0,1,1,0.237885463
154,0,1,2,0.237885463
154,1,1,0,0.460352423
154,1,1,1,0.482378855
154,1,1,2,0.460352423
154,0,2,0,0.237885463
154,0,2,1,0.237885463
154,0,2,2,0.237885463
154,1,2,0,0.460352423
154,1,2,1,0.482378855
154,1,2,2,0.460352423
155,0,0,0,0.035242291
155,0,0,1,0.035242291
155,0,0,2,0.035242291
155,1,0,0,0.058370044
155,1,0,1,0.091409692
155,1,0,2,0.047356828
155,0,1,0,0.248898678
155,0,1,1,0.248898678
155,0,1,2,0.248898678
155,1,1,0,0.482378855
155,1,1,1,0.504405286
155,1,1,2,0.471365639
155,0,2,0,0.248898678
155,0,2,1,0.248898678
155,0,2,2,0.248898678
155,1,2,0,0.482378855
155,1,2,1,0.504405286
155,1,2,2,0.471365639
156,0,0,0,0.029735683
156,0,0,1,0.029735683
156,0,0,2,0.029735683
156,1,0,0,0.04185022
156,1,0,1,0.063876652
156,1,0,2,0.052863436
156,0,1,0,0.24339207
156,0,1,1,0.24339207
156,0,1,2,0.24339207
156,1,1,0,0.465859031
156,1,1,1,0.487885463
156,1,1,2,0.476872247
156,0,2,0,0.24339207
156,0,2,1,0.24339207
156,0,2,2,0.24339207
156,1,2,0,0.465859031
156,1,2,1,0.487885463
156,1,2,2,0.476872247
157,0,0,0,0.035242291
157,0,0,1,0.035242291
157,0,0,2,0.035242291
157,1,0,0,0.209251101
157,1,0,1,0.209251101
157,1,0,2,0.209251101
157,0,1,0,0.248898678
157,0,1,1,0.248898678
157,0,1,2,0.248898678
157,1,1,0,0.636563877
157,1,1,1,0.636563877
157,1,1,2,0.636563877
157,0,2,0,0.248898678
157,0,2,1,0.248898678
157,0,2,2,0.248898678
157,1,2,0,0.636563877
157,1,2,1,0.636563877
157,1,2,2,0.636563877
158,0,0,0,0.002202643
158,0,0,1,0.002202643
158,0,0,2,0.002202643
158,1,0,0,0.176211454
158,1,0,1,0.176211454
158,1,0,2,0.176211454
158,0,1,0,0.215859031
158,0,1,1,0.215859031
158,0,1,2,0.215859031
158,1,1,0,0.603524229
158,1,1,1,0.603524229
158,1,1,2,0.603524229
158,0,2,0,0.215859031
158,0,2,1,0.215859031
158,0,2,2,0.215859031
158,1,2,0,0.603524229
158,1,2,1,0.603524229
158,1,2,2,0.603524229
159,0,0,0,0.002202643
159,0,0,1,0.002202643
159,0,0,2,0.002202643
159,1,0,0,0.028634361
159,1,0,1,0.036343612
159,1,0,2,0.028634361
159,0,1,0,0.215859031
159,0,1,1,0.215859031
159,0,1,2,0.215859031
159,1,1,0,0.460352423
159,1,1,1,0.460352423
159,1,1,2,0.460352423
159,0,2,0,0.215859031
159,0,2,1,0.215859031
159,0,2,2,0.215859031
159,1,2,0,0.460352423
159,1,2,1,0.460352423
159,1,2,2,0.460352423
160,0,0,0,0.002202643
160,0,0,1,0.002202643
160,0,0,2,0.002202643
160,1,0,0,0.028634361
160,1,0,1,0.036343612
160,1,0,2,0.028634361
160,0,1,0,0.215859031
160,0,1,1,0.215859031
160,0,1,2,0.215859031
160,1,1,0,0.460352423
160,1,1,1,0.460352423
160,1,1,2,0.460352423
160,0,2,0,0.215859031
160,0,2,1,0.215859031
160,0,2,2,0.215859031
160,1,2,0,0.460352423
160,1,2,1,0.460352423
160,1,2,2,0.460352423
161,0,0,0,0.002202643
161,0,0,1,0.002202643
161,0,0,2,0.002202643
161,1,0,0,0.028634361
161,1,0,1,0.036343612
161,1,0,2,0.028634361
161,0,1,0,0.215859031
161,0,1,1,0.215859031
161,0,1,2,0.215859031
161,1,1,0,0.460352423
161,1,1,1,0.460352423
161,1,1,2,0.460352423
161,0,2,0,0.215859031
161,0,2,1,0.215859031
161,0,2,2,0.215859031
161,1,2,0,0.460352423
161,1,2,1,0.460352423
161,1,2,2,0.460352423
162,0,0,0,0.002202643
162,0,0,1,0.002202643
162,0,0,2,0.002202643
162,1,0,0,0.035242291
162,1,0,1,0.035242291
162,1,0,2,0.02753304
162,0,1,0,0.221365639
162,0,1,1,0.215859031
162,0,1,2,0.215859031
162,1,1,0,0.45154185
162,1,1,1,0.45154185
162,1,1,2,0.45154185
162,0,2,0,0.215859031
162,0,2,1,0.215859031
162,0,2,2,0.215859031
162,1,2,0,0.45154185
162,1,2,1,0.45154185
162,1,2,2,0.45154185
163,0,0,0,0.002202643
163,0,0,1,0.002202643
163,0,0,2,0.002202643
163,1,0,0,0.02753304
163,1,0,1,0.035242291
163,1,0,2,0.02753304
163,0,1,0,0.215859031
163,0,1,1,0.215859031
163,0,1,2,0.215859031
163,1,1,0,0.45154185
163,1,1,1,0.45154185
163,1,1,2,0.45154185
163,0,2,0,0.215859031
163,0,2,1,0.215859031
163,0,2,2,0.215859031
163,1,2,0,0.45154185
163,1,2,1,0.45154185
163,1,2,2,0.45154185
164,0,0,0,0.002202643
164,0,0,1,0.002202643
164,0,0,2,0.002202643
164,1,0,0,0.176211454
164,1,0,1,0.176211454
164,1,0,2,0.176211454
164,0,1,0,0.215859031
164,0,1,1,0.215859031
164,0,1,2,0.215859031
164,1,1,0,0.603524229
164,1,1,1,0.603524229
164,1,1,2,0.603524229
164,0,2,0,0.215859031
164,0,2,1,0.215859031
164,0,2,2,0.215859031
164,1,2,0,0.603524229
164,1,2,1,0.603524229
164,1,2,2,0.603524229
165,0,0,0,0.002202643
165,0,0,1,0.002202643
165,0,0,2,0.002202643
165,1,0,0,0.176211454
165,1,0,1,0.176211454
165,1,0,2,0.176211454
165,0,1,0,0.215859031
165,0,1,1,0.215859031
165,0,1,2,0.215859031
165,1,1,0,0.603524229
165,1,1,1,0.603524229
165,1,1,2,0.603524229
165,0,2,0,0.215859031
